시군명,사업장명,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,폐업일자,소재지시설전화번호,소재지면적정보,도로명우편번호,소재지도로명주소,소재지지번주소,소재지우편번호,WGS84위도,WGS84경도,업태구분명정보,X좌표값,Y좌표값,축산업무구분명,축산고유번호,권리주체일련번호
안양시,다온동물병원,20180921,,4,말소,20220526.0,031-689-5975,0.0,14103.0,경기도 안양시 동안구 평촌대로 *** (평촌동),경기도 안양시 동안구 평촌동 ***-*번지 ,,,,,196449.733154224,431270.181575395,동물관련영업,,000
안양시,안양펫 애견미용실,20190313,,4,말소,20220526.0,031-381-0011,0.0,14082.0,"경기도 안양시 동안구 경수대로 ***, *층 (호계동)",경기도 안양시 동안구 호계동 ***-**번지 ,,,,,195853.054263835,430832.564326779,동물관련영업,,000
안양시,뽀뽀애견,20151027,,4,말소,20220526.0,,0.0,14116.0,"경기도 안양시 동안구 경수대로 ***, *,*호 (호계동)","경기도 안양시 동안구 호계동 ***-**번지 *,* ",,,,,196157.837355433,429940.897688498,동물관련영업,,000
안양시,제니스펫하우스(Jenny's pet house),20180625,,4,말소,20220526.0,031-469-0976,0.0,13923.0,"경기도 안양시 동안구 관악대로 ***, ***에비뉴 *층 ***호 (비산동)",경기도 안양시 동안구 비산동 ***-*번지 ***에비뉴 ***호,,,,,194210.441971357,433008.191492291,동물관련영업,,000
안양시,카페멍,20180427,,4,말소,20220526.0,031-441-7708,0.0,13992.0,경기도 안양시 만안구 장내로***번길 **-* (안양동),경기도 안양시 만안구 안양동 ***-**번지 ,,,,,192980.335913426,433124.37088431,동물관련영업,,000
안양시,개털깎는남자,20160205,,4,말소,20220526.0,031-385-1182,0.0,14040.0,"경기도 안양시 동안구 경수대로 *** (호계동, 건화상가 *층)",경기도 안양시 동안구 호계동 ***-*번지 건화상가 *층 ,,,,,194997.803909664,432164.628919802,동물관련영업,,000
안양시,정수동물병원,20180713,,4,말소,20220526.0,031-425-7580,0.0,14061.0,"경기도 안양시 동안구 흥안대로***번길 **, 평촌 본 프라자 ***호 (평촌동)",경기도 안양시 동안구 평촌동 **-*번지 평촌 본 프라자 ***호,,,,,197856.489322493,432513.455807276,동물관련영업,,000
안양시,카페멍,20180427,,4,말소,20220526.0,031-441-7708,0.0,13992.0,경기도 안양시 만안구 장내로***번길 **-* (안양동),경기도 안양시 만안구 안양동 ***-**번지 ,,,,,192980.335913426,433124.37088431,동물관련영업,,000
안양시,뽀뽀애견용품할인매장,20120315,,4,말소,20220526.0,,,,"경기도 안양시 동안구 경수대로 ***, *,*호 (호계동,*층)","경기도 안양시 동안구 호계동 ***-**번지 *층 *,*호",,,,,196157.837355433,429940.897688498,동물관련영업,,000
안양시,슈퍼바우,20141222,,4,말소,20220526.0,1600-3446,0.0,14063.0,경기도 안양시 동안구 흥안대로 *** (평촌동),경기도 안양시 동안구 평촌동 ***-*번지 ,,,,,197678.500680085,432174.297457507,동물관련영업,,000
안양시,오케이독안양점,20151012,,4,말소,20220526.0,,0.0,13950.0,경기도 안양시 동안구 관악대로 *** (관양동),경기도 안양시 동안구 관양동 ****-**번지 *층 ,,,,,197673.866692423,433435.454543851,동물관련영업,,000
안양시,스타독,20131114,,4,말소,20220526.0,031-465-3188,0.0,13992.0,"경기도 안양시 만안구 만안로 ***, *층 (안양동)",경기도 안양시 만안구 안양동 ***-* *층 ,,,,,193191.458362153,433080.326072669,동물관련영업,,000
안양시,펫스토리,20130905,,4,말소,20220526.0,031-385-0603,0.0,13936.0,경기도 안양시 동안구 관악대로***번길 ** (관양동),경기도 안양시 동안구 관양동 ****-**번지 *층 ,,,,,195932.056890141,433676.578440175,동물관련영업,,000
안양시,개냥아치,20180709,,4,말소,20220526.0,,0.0,14103.0,"경기도 안양시 동안구 관평로**번길 **, *층 ***호 (평촌동)",경기도 안양시 동안구 평촌동 ***-* ***호,,,,,196685.064795157,431370.459885761,동물관련영업,,000
안양시,허니애견,20131217,,4,말소,20220526.0,,0.0,13974.0,"경기도 안양시 만안구 충훈로 **, *-**동 *층 (석수동)",경기도 안양시 만안구 석수동 ***-** ,,,,,190956.042122385,433896.290257331,동물관련영업,0.0,000
안양시,도도 그루밍,20180713,,4,말소,20220526.0,,0.0,14103.0,"경기도 안양시 동안구 관평로**번길 *, *층 (평촌동)",경기도 안양시 동안구 평촌동 ***번지 ,,,,,196820.152801805,431277.696390191,동물관련영업,,000
안양시,아이러브 강아지,20180528,,4,말소,20220526.0,031-465-8259,0.0,13982.0,"경기도 안양시 만안구 박달로 ***, ***호 (박달동)",경기도 안양시 만안구 박달동 ***-*번지 ***호,,,,,191565.955265597,433396.85868034,동물관련영업,,000
안양시,위즈펫,20160701,,4,말소,20220526.0,,0.0,13954.0,"경기도 안양시 동안구 관악대로 ***, *층 (비산동, 리홈안양이마트)",경기도 안양시 동안구 비산동 ***-* ,,,,,194203.914660755,432921.710797937,동물관련영업,,000
안양시,주식회사 그린프레밀리,20120903,,4,말소,20220526.0,,0.0,,"경기도 안양시 동안구 관악대로 *** (비산동,리홈안양이마트 *층)",경기도 안양시 동안구 비산동 ***-*번지 리홈안양이마트 *층 ,,,,,194203.914660755,432921.710797937,동물관련영업,,L00
안양시,뷰티독,20190410,,4,말소,20220526.0,,0.0,13998.0,경기도 안양시 만안구 삼덕로 **-* (안양동),경기도 안양시 만안구 안양동 ***-**번지 ,,,,,192813.86672895,432463.221758266,동물관련영업,,000
안양시,베베캣 고양이,20170623,,4,말소,20220526.0,031-387-2080,0.0,13937.0,"경기도 안양시 동안구 관악대로 ***-*, *층 (관양동)",경기도 안양시 동안구 관양동 ****-** *층 ,,,,,196318.445426412,433525.717464635,동물관련영업,,000
안양시,경기중앙애견,20090723,,4,말소,20220526.0,031-443-8875,0.0,,경기도 안양시 만안구 안양로 *** (안양동),경기도 안양시 만안구 안양동 ***-*번지 ,,,,,193810.556445688,431751.639489747,동물관련영업,,000
안양시,펫갤러리아,20130109,,4,말소,20220526.0,031-381-7716,0.0,14047.0,"경기도 안양시 동안구 시민대로 ***, ***호 (비산동, 안양건설타워)",경기도 안양시 동안구 비산동 ****-*번지 안양건설타워 ***호,,,,,195651.673909625,432187.915104016,동물관련영업,,000
안양시,개냥이(Kaenyange),20170516,,4,말소,20220526.0,031-383-2547,0.0,13929.0,"경기도 안양시 동안구 동편로 *, ***호 (관양동, 스마트프라자)",경기도 안양시 동안구 관양동 ****-*번지 ,,,,,197405.281074226,433738.682409365,동물관련영업,,000
안양시,고양이호텔 묘랑묘랑,20180427,,4,말소,20220526.0,0507-1412-4717,0.0,14036.0,"경기도 안양시 만안구 시민대로 *, 영흥빌딩 ***호 (안양동)",경기도 안양시 만안구 안양동 ***-* 영흥빌딩 ***호,,,,,194171.543451949,431237.04033225,동물관련영업,0.0,000
안양시,그린아쿠아펫(홈플러스안양점),20120903,,4,말소,20220526.0,02-476-8201,0.0,14117.0,경기도 안양시 동안구 엘에스로 ** (호계동),경기도 안양시 동안구 호계동 ***-*번지 안양국제유통단지 홈플러스동 ,,,,,195688.283833074,429949.927814167,동물관련영업,,L00
안양시,관양동물병원,20180921,,4,말소,20220526.0,031-384-3920,0.0,13937.0,경기도 안양시 동안구 관악대로 ***-* (관양동),경기도 안양시 동안구 관양동 ****-**번지 ,,,,,196318.445426412,433525.717464635,동물관련영업,,000
안양시,미강애강,20091218,,4,말소,20220526.0,031-472-0303,,,경기도 안양시 만안구 와룡로 ** (석수동),경기도 안양시 만안구 석수동 ***-*번지 ,,,,,190824.293953042,434005.779171575,동물관련영업,,000
안양시,안양동물병원,20180921,,4,말소,20220526.0,031-466-0075,0.0,14006.0,경기도 안양시 만안구 안양로 *** (안양동),경기도 안양시 만안구 안양동 ***-**번지 ,,,,,192660.156760878,433365.229189027,동물관련영업,,000
안양시,안양동물병원,20180921,,4,말소,20220526.0,031-466-0075,0.0,14006.0,경기도 안양시 만안구 안양로 *** (안양동),경기도 안양시 만안구 안양동 ***-**번지 ,,,,,192660.156760878,433365.229189027,동물관련영업,,000
안양시,비비컷,20190603,,4,말소,20220526.0,,0.0,14103.0,"경기도 안양시 동안구 귀인로***번길 **-**, 지하층 (평촌동)",경기도 안양시 동안구 평촌동 ***-*번지 지하 ,,,,,196575.948025895,431266.402883149,동물관련영업,,000
안양시,늘안아줄개,20140623,,4,말소,20220526.0,031-388-1162,0.0,13953.0,"경기도 안양시 동안구 경수대로***번길 **-*, *층 (비산동)",경기도 안양시 동안구 비산동 ***-**번지 ,,,,,194535.87589266,432814.360110839,동물관련영업,,000
안양시,응답하라멍멍이들,20180418,,4,말소,20220526.0,031-448-2111,0.0,13984.0,"경기도 안양시 만안구 박달로 ***, *층 (박달동)",경기도 안양시 만안구 박달동 ***-**번지 *층 ,,,,,191808.152968791,433406.299658284,동물관련영업,,000
안양시,개털깎는남자,20180829,,4,말소,20220526.0,,0.0,14040.0,"경기도 안양시 동안구 경수대로 ***, *층 (호계동)","경기도 안양시 동안구 호계동 ***-*번지 건화상가, *층 ",,,,,194997.803909664,432164.628919802,동물관련영업,,000
안양시,신동물병원,20181009,,4,말소,20220526.0,031-445-7505,0.0,14002.0,경기도 안양시 만안구 장내로**번길 * (안양동),경기도 안양시 만안구 안양동 ***-***번지 ,,,,,192682.619280088,432605.46761192,동물관련영업,,000
안양시,포레스트동물병원,20181009,,4,말소,20220526.0,031-388-3889,0.0,13941.0,"경기도 안양시 동안구 평촌대로 ***, 성준빌딩 (비산동)",경기도 안양시 동안구 비산동 ****-*번지 성준빌딩 ,,,,,195525.053388903,433351.898319096,동물관련영업,,000
안양시,하룻강아지,20180810,,4,말소,20220526.0,031-425-0089,0.0,13947.0,경기도 안양시 동안구 관악대로 *** (관양동),경기도 안양시 동안구 관양동 ****-*번지 ,,,,,197023.242346607,433580.238446529,동물관련영업,,000
안양시,형제동물병원,20180822,,4,말소,20220526.0,031-446-7575,0.0,14032.0,"경기도 안양시 만안구 안양로 ***, *층 (안양동, 태신주상복합)",경기도 안양시 만안구 안양동 ***-*번지 태신주상복합 ,,,,,193473.758101246,432272.808165512,동물관련영업,,000
안양시,테라리움동물병원,20180921,,4,말소,20220526.0,031-388-7588,0.0,13937.0,경기도 안양시 동안구 관평로 *** (관양동),경기도 안양시 동안구 관양동 ****-*번지 ,,,,,196179.572639393,433594.733707426,동물관련영업,,000
안양시,강아지 집사,20190314,,4,말소,20220526.0,031-466-6817,0.0,13992.0,"경기도 안양시 만안구 장내로***번길 **, *층 (안양동)",경기도 안양시 만안구 안양동 ***-**번지 ,,,,,193139.66627747,433047.066203353,동물관련영업,,000
안양시,엔젤펫(엔젤유통),20180907,,4,말소,20220526.0,031-388-0079,0.0,13954.0,"경기도 안양시 동안구 경수대로 ***, *층 (비산동)",경기도 안양시 동안구 비산동 ***-*번지 ,,,,,194331.348497346,432840.807849223,동물관련영업,,000
안양시,동주동물병원,20180921,,4,말소,20220526.0,031-455-7588,0.0,14126.0,"경기도 안양시 동안구 경수대로 ***, 덕유파크 ***호, ***호 (호계동)",경기도 안양시 동안구 호계동 ***번지 덕유파크 ,,,,,196609.75025329,428912.306681884,동물관련영업,,000
안양시,평촌나무동물병원,20181009,,4,말소,20220526.0,031-425-3403,0.0,14061.0,"경기도 안양시 동안구 흥안대로 ***, 평촌 메가타운 ***호 (평촌동)",경기도 안양시 동안구 평촌동 **-*번지 평촌 메가타운 ***호,,,,,197819.951636158,432540.0080793,동물관련영업,,000
안양시,위즈펫,20180822,,4,말소,20220526.0,031-381-7512,0.0,13954.0,"경기도 안양시 동안구 관악대로 ***, 부방유통 *층 (비산동)",경기도 안양시 동안구 비산동 ***-*번지 이마트 *층 ,,,,,194203.914660755,432921.710797937,동물관련영업,,000
안양시,위즈펫,20180822,,4,말소,20220526.0,031-381-7512,0.0,13954.0,"경기도 안양시 동안구 관악대로 ***, 부방유통 *층 (비산동)",경기도 안양시 동안구 비산동 ***-*번지 이마트 *층 ,,,,,194203.914660755,432921.710797937,동물관련영업,,000
안양시,헬로도그맘,20110801,,4,말소,20220526.0,446-0066,0.0,,"경기도 안양시 만안구 장내로 *** (안양동,청솔프라자 ***호)",경기도 안양시 만안구 안양동 ****번지 청솔프라자 ***호 ,,,,,193349.089106702,432985.732249791,동물관련영업,,000
안양시,동편동물병원,20180515,,4,말소,20220526.0,031-426-8661,0.0,13929.0,"경기도 안양시 동안구 동편로**번길 *, *층 (관양동)",경기도 안양시 동안구 관양동 ****번지 *층 ,,,,,197461.7975611,433843.478730464,동물관련영업,,000
안양시,동주동물병원,20180921,,4,말소,20220526.0,031-455-7588,0.0,14126.0,"경기도 안양시 동안구 경수대로 ***, 덕유파크 ***호, ***호 (호계동)",경기도 안양시 동안구 호계동 ***번지 덕유파크 ,,,,,196609.75025329,428912.306681884,동물관련영업,,000
안양시,핫독,20160223,,4,말소,20220526.0,031-464-1219,0.0,13988.0,"경기도 안양시 만안구 안양로 ***, *층 (안양동)",경기도 안양시 만안구 안양동 ***-**번지 *층 ,,,,,192395.552697062,433790.215937852,동물관련영업,,000
안양시,개털깎는남자,20180829,,4,말소,20220526.0,,0.0,14040.0,"경기도 안양시 동안구 경수대로 ***, *층 (호계동)","경기도 안양시 동안구 호계동 ***-*번지 건화상가, *층 ",,,,,194997.803909664,432164.628919802,동물관련영업,,000
안양시,루체인알티스,20180724,,4,말소,20220526.0,,0.0,14037.0,"경기도 안양시 만안구 태평로**번길 **, 센트럴타워* *층 ***호 (안양동)",경기도 안양시 만안구 안양동 ****-*번지 센트럴타워* ***호,,,,,193779.77750103,432681.824798942,동물관련영업,,000
안양시,하늘을 걷는 고양이 카페,20180921,,4,말소,20220526.0,070-4064-7647,0.0,14072.0,"경기도 안양시 동안구 평촌대로***번길 **, ***호 (호계동)",경기도 안양시 동안구 호계동 ****-*번지 ***호,,,,,195762.578361254,432077.866989813,동물관련영업,,000
안양시,경기중앙동물병원,20180921,,4,말소,20220526.0,031-443-8875,0.0,14034.0,경기도 안양시 만안구 안양로 *** (안양동),경기도 안양시 만안구 안양동 ***-*번지 ,,,,,193810.556445688,431751.639489747,동물관련영업,,000
안양시,온잇독,20181009,,4,말소,20220526.0,031-383-2214,0.0,13945.0,"경기도 안양시 동안구 관평로 ***, *층 (관양동)",경기도 안양시 동안구 관양동 ****-**번지 ,,,,,196139.069062333,433382.11368686,동물관련영업,,000
안양시,석수동물병원,20181009,,4,말소,20220526.0,031-473-1275,0.0,13902.0,"경기도 안양시 만안구 연현로 ***, 석수두산위브아파트 상가동 (석수동)",경기도 안양시 만안구 석수동 ***-*번지 석수두산위브아파트 상가동 ,,,,,191192.625100318,436724.159455978,동물관련영업,,000
안양시,라라애견,20080910,,4,말소,20220526.0,031-443-0036,0.0,14003.0,경기도 안양시 만안구 장내로 ** (안양동),경기도 안양시 만안구 안양동 ***-***번지 ,,,,,192570.224315519,432508.695084755,동물관련영업,,000
안양시,캣츠앤독스,20140916,,4,말소,20220526.0,,0.0,13929.0,"경기도 안양시 동안구 동편로 *, ***호 (관양동, 스마트프라자)",경기도 안양시 동안구 관양동 ****-*번지 스마트프라자 ***호,,,,,197405.281074226,433738.682409365,동물관련영업,,000
안양시,이쁘개 이동미용,20180427,,4,말소,20220526.0,,0.0,14044.0,"경기도 안양시 동안구 학의로 **, ***동 ****호 (비산동, 관악아파트)",경기도 안양시 동안구 비산동 ****번지 관악아파트 ***동 ****호,,,,,194913.852143438,432525.45562329,동물관련영업,,000
안양시,안양펫애견용품할인마트,20090624,,4,말소,20220526.0,031-381-0011,0.0,14078.0,경기도 안양시 동안구 경수대로 *** (호계동),경기도 안양시 동안구 호계동 *** ,,,,,195605.793247312,431405.786216646,동물관련영업,,000
안양시,가성수족관,20120912,,4,말소,20220526.0,0313824429,,,"경기도 안양시 동안구 시민대로 *** (호계동,뉴코아아울렛 지하*층)",경기도 안양시 동안구 호계동 ****번지 뉴코아아울렛 지하*층 ,,,,,195544.974046367,432016.783362963,동물관련영업,,L00
안양시,런투독,20180427,,4,말소,20220526.0,,0.0,14093.0,"경기도 안양시 만안구 성결대학로 **, 지하층 (안양동)",경기도 안양시 만안구 안양동 ***-* 지하 ,,,,,193934.481942716,431240.160375894,동물관련영업,0.0,000
안양시,둘리애견,20180829,,4,말소,20220526.0,031-443-6680,0.0,14000.0,경기도 안양시 만안구 삼덕로 ** (안양동),경기도 안양시 만안구 안양동 ***-***번지 ,,,,,193063.089106026,432326.569846774,동물관련영업,,000
안양시,허니애견,20180418,,4,말소,20220526.0,,0.0,13974.0,경기도 안양시 만안구 충훈로**번길 *-** (석수동),경기도 안양시 만안구 석수동 ***-** ,,,,,190956.042122385,433896.290257331,동물관련영업,0.0,000
안양시,캣츠앤몬스터,20200406,,4,말소,20220526.0,,0.0,13941.0,"경기도 안양시 동안구 관악대로 ***, 수성빌딩 ***호 (비산동)",경기도 안양시 동안구 비산동 ****-** 수성빌딩 ***호,,,,,195570.650653118,433361.068864811,동물관련영업,,000
안양시,루반하우스,20210409,,4,말소,20220526.0,,0.0,13936.0,"경기도 안양시 동안구 관평로***번길 **, *층 (관양동)",경기도 안양시 동안구 관양동 ****-** ,,,,,195830.90738894,433610.079405666,동물관련영업,,000
안양시,헤이브로,20201127,,4,말소,20220526.0,,0.0,13913.0,"경기도 안양시 만안구 경수대로 ****, *층 (석수동)",경기도 안양시 만안구 석수동 ***-* *층 ,,,,,192162.317560044,435119.940403161,동물관련영업,,000
안양시,딥마리(deepMary),20210224,,4,말소,20220526.0,031-423-3133,0.0,13929.0,"경기도 안양시 동안구 동편로**번길 **-**, *층 (관양동)",경기도 안양시 동안구 관양동 ****-* ,,,,,197448.367983136,433946.590781357,동물관련영업,,000
안양시,캣츠앤몬스터,20210716,,4,말소,20220526.0,,0.0,13939.0,"경기도 안양시 동안구 관악대로***번길 *, ***호 (관양동)",경기도 안양시 동안구 관양동 ****-** ***호,,,,,196926.44406837,433687.714745407,동물관련영업,0.0,000
안양시,(주)견생상점,20211026,,4,말소,20220526.0,070-4047-5441,0.0,14038.0,"경기도 안양시 만안구 안양천서로 ***, ***동 ****호 (안양동, 래미안 안양 메가트리아)",경기도 안양시 만안구 안양동 **** 래미안 안양 메가트리아 ***동 ****호,,,,,193945.336685287,432521.974802725,동물관련영업,0.0,L00
안양시,스타독,20180822,,4,말소,20220526.0,031-465-3188,0.0,13992.0,"경기도 안양시 만안구 만안로 ***, *층 (안양동)",경기도 안양시 만안구 안양동 ***-* ,,,,,193191.458362153,433080.326072669,동물관련영업,,000
안양시,씨엘동물병원,20180921,,4,말소,20220526.0,031-425-7512,0.0,13929.0,"경기도 안양시 동안구 동편로 *, 스마트프라자 ***호 (관양동)",경기도 안양시 동안구 관양동 ****-* 스마트프라자 ***호,,,,,197405.281074226,433738.682409365,동물관련영업,,000
안양시,루반하우스,20210409,,4,말소,20220526.0,,0.0,13936.0,"경기도 안양시 동안구 관평로***번길 **, *층 (관양동)",경기도 안양시 동안구 관양동 ****-** ,,,,,195830.90738894,433610.079405666,동물관련영업,,000
안양시,24시마음든든동물병원,20180810,,4,말소,20220526.0,031-474-2475,0.0,13913.0,"경기도 안양시 만안구 경수대로 ****, 관악센터 *층 (석수동)",경기도 안양시 만안구 석수동 ***-** 관악센터 *층 ,,,,,192131.169085731,435150.302769568,동물관련영업,,000
안양시,펫위드미 안양지점,20190311,,4,말소,20220526.0,,0.0,13933.0,"경기도 안양시 동안구 관악대로***번길 ** (관양동, 세화빌라)",경기도 안양시 동안구 관양동 ****-** 세화빌라 ,,,,,195899.818302078,433814.68742328,동물관련영업,,000
안양시,샴푸하는 강아지,20201231,,4,말소,20220526.0,441-3993,0.0,13999.0,"경기도 안양시 만안구 냉천로 ***, *층 일부호 (안양동)",경기도 안양시 만안구 안양동 ***-*** ,,,,,193087.151714718,432392.588976328,동물관련영업,,000
안양시,반려동물 이동 서비스 펫미업,20200814,,4,말소,20220526.0,,0.0,14040.0,"경기도 안양시 동안구 전파로**번길 *, 베아르시 ***호 (호계동)",경기도 안양시 동안구 호계동 ***-** 베아르시 ***호,,,,,194877.179339657,431999.435653995,동물관련영업,,000
안양시,헤이브로,20201127,,4,말소,20220526.0,,0.0,13913.0,"경기도 안양시 만안구 경수대로 ****, *층 (석수동)",경기도 안양시 만안구 석수동 ***-* *층 ,,,,,192162.317560044,435119.940403161,동물관련영업,,000
안양시,몽블리스,20210415,,4,말소,20220526.0,,0.0,14106.0,"경기도 안양시 동안구 흥안대로***번길 **, 샘마을대우아파트 상가동 ***호 (호계동)",경기도 안양시 동안구 호계동 **** 샘마을대우아파트 상가동 ***호,,,,,196852.91093544,430334.295150229,동물관련영업,,000
안양시,유니스펫살롱,20201211,,4,말소,20220526.0,,0.0,14126.0,"경기도 안양시 동안구 경수대로 ***, 호계e-편한세상아파트 상가A동 *층 ***호 (호계동)",경기도 안양시 동안구 호계동 *** 호계e-편한세상아파트 상가 A동 ***호,,,,,196600.354192025,429085.305995875,동물관련영업,,000
안양시,말랑,20181011,,4,말소,20220526.0,,0.0,14058.0,"경기도 안양시 동안구 흥안대로 ***, 평촌 K-비즈리움 *층 ***호 (평촌동)",경기도 안양시 동안구 평촌동 **-** 평촌 K-비즈리움 ***호,,,,,197694.990396439,432462.384009197,동물관련영업,,000
안양시,요기독 강아지랑고양이랑 안양점,20211019,,4,말소,20220526.0,,0.0,14037.0,"경기도 안양시 만안구 관악대로 **, 디스퀘어큐브 ***호 (안양동)",경기도 안양시 만안구 안양동 ****-* 디스퀘어큐브 ***호,,,,,193754.826559162,432714.079543903,동물관련영업,0.0,000
안양시,하은동물병원,20180921,,4,말소,20220526.0,031-388-7585,0.0,13941.0,"경기도 안양시 동안구 관악대로 ***, *층 (비산동)",경기도 안양시 동안구 비산동 ****-* *층 ,,,,,195637.270556155,433370.550010174,동물관련영업,0.0,000
안양시,스타독,20180822,,4,말소,20220526.0,031-465-3188,0.0,13992.0,"경기도 안양시 만안구 만안로 ***, *층 (안양동)",경기도 안양시 만안구 안양동 ***-* ,,,,,193191.458362153,433080.326072669,동물관련영업,,000
안양시,똘똘하개,20181009,,4,말소,20220526.0,,0.0,14051.0,"경기도 안양시 동안구 부림로***번길 **, 힐스테이트 에코 평촌 ***동 ***호 (관양동)",경기도 안양시 동안구 관양동 ****-** 힐스테이트 에코 평촌 ***동 ***호,,,,,196509.560676717,432846.848241123,동물관련영업,,000
안양시,반려동물 이동서비스,20200617,,4,말소,20220526.0,,0.0,13973.0,"경기도 안양시 만안구 충훈로 **, ***동 ****호 (석수동, 석수아이파크)",경기도 안양시 만안구 석수동 *** 석수아이파크 ***동 ****호,,,,,191206.670962359,433802.736669067,동물관련영업,,000
안양시,펫미업 안양점,20190814,,4,말소,20220526.0,,0.0,14046.0,"경기도 안양시 동안구 평촌대로***번길 **, ***동 ***호 (비산동, 샛별한양아파트)",경기도 안양시 동안구 비산동 ****-*번지 샛별한양아파트 ***동 ***호,,,,,195743.759589384,432470.148818104,동물관련영업,,000
안양시,굿닥터동물병원,20180921,,4,말소,20220526.0,031-345-7582,0.0,13930.0,"경기도 안양시 동안구 동편로***번길 **, ***호 (관양동)",경기도 안양시 동안구 관양동 ****-**번지 ***호,,,,,197308.991550368,433835.938371038,동물관련영업,,000
안양시,WannabeDog,20190722,,4,말소,20220526.0,,0.0,13935.0,"경기도 안양시 동안구 평촌대로 ***, *층 (비산동)",경기도 안양시 동안구 비산동 ****-*번지 *층 ,,,,,195505.698007307,433587.082319588,동물관련영업,,000
안양시,24시마음든든동물병원,20180810,,4,말소,20220526.0,031-474-2475,0.0,13913.0,"경기도 안양시 만안구 경수대로 ****, 관악센터 *층 (석수동)",경기도 안양시 만안구 석수동 ***-** 관악센터 *층 ,,,,,192131.169085731,435150.302769568,동물관련영업,,000
안양시,장화신은 고양이,20181105,,4,말소,20220526.0,0314412005,0.0,14009.0,"경기도 안양시 만안구 박달로 ***, *층 *호 (박달동)",경기도 안양시 만안구 박달동 **-**번지 ,,,,,191864.276631525,433372.216949969,동물관련영업,,000
안양시,관양펫,20190422,,4,말소,20220526.0,031-422-0202,0.0,13947.0,경기도 안양시 동안구 관악대로 *** (관양동),경기도 안양시 동안구 관양동 ****-*번지 ,,,,,197023.242346607,433580.238446529,동물관련영업,,000
안양시,로이펫,20190430,,4,말소,20220526.0,,0.0,13948.0,"경기도 안양시 동안구 관악대로 ***, *층 (관양동)",경기도 안양시 동안구 관양동 ****-* ,,,,,197262.532526204,433595.725444985,동물관련영업,0.0,000
안양시,위드독,20180829,,4,말소,20220526.0,031-473-8114,0.0,13911.0,"경기도 안양시 만안구 예술공원로 ***, *층 (안양동)",경기도 안양시 만안구 안양동 **** *층 ,,,,,193518.488299239,435289.986385005,동물관련영업,,000
안양시,위드독,20180829,,4,말소,20220526.0,031-473-8114,0.0,13911.0,"경기도 안양시 만안구 예술공원로 ***, *층 (안양동)",경기도 안양시 만안구 안양동 **** *층 ,,,,,193518.488299239,435289.986385005,동물관련영업,,000
안양시,개와 고양이의 시간,20181011,,4,말소,20220526.0,,0.0,14091.0,경기도 안양시 만안구 냉천로 ** (안양동),경기도 안양시 만안구 안양동 ***-**번지 ,,,,,193530.505892346,431361.485620954,동물관련영업,,000
안양시,Puppy's hair(퍼피스헤어),20191218,,4,말소,20220526.0,,0.0,13975.0,경기도 안양시 만안구 와룡로 ** (석수동),경기도 안양시 만안구 석수동 ***-*번지 ,,,,,190904.277216604,433715.300925078,동물관련영업,,000
안양시,개와 고양이의 시간,20181011,,4,말소,20220526.0,,0.0,14091.0,경기도 안양시 만안구 냉천로 ** (안양동),경기도 안양시 만안구 안양동 ***-**번지 ,,,,,193530.505892346,431361.485620954,동물관련영업,,000
안양시,더리틀펫,20150310,,4,말소,20220526.0,,0.0,14067.0,"경기도 안양시 동안구 시민대로 ***, c동 *층 ***-*호 (관양동, 평촌아크로타워)",경기도 안양시 동안구 관양동 ****번지 평촌아크로타워 c동 ***-*호,,,,,196080.532197962,432244.867412549,동물관련영업,,000
안양시,거성유리 수족관,20180625,,4,말소,20220526.0,031-448-2868,0.0,13987.0,"경기도 안양시 만안구 박달로 ***, *층 (박달동)",경기도 안양시 만안구 박달동 **-**번지 *층 ,,,,,192138.720957569,433412.215565273,동물관련영업,,000
안양시,우리고양이,20180321,,4,말소,20220526.0,,0.0,13939.0,"경기도 안양시 동안구 관악대로 ***, *층 (관양동)",경기도 안양시 동안구 관양동 ****-**번지 ,,,,,197127.411713162,433667.815039287,동물관련영업,,000
안양시,비비컷,20190603,,4,말소,20220526.0,,0.0,14103.0,"경기도 안양시 동안구 귀인로***번길 **-**, 지하층 (평촌동)",경기도 안양시 동안구 평촌동 ***-*번지 지하 ,,,,,196575.948025895,431266.402883149,동물관련영업,,000
안양시,다사랑펫살롱,20181009,,4,말소,20220526.0,031-385-7588,0.0,14066.0,"경기도 안양시 동안구 시민대로 ***, 평촌샤르망오피스텔 ***호 (관양동)",경기도 안양시 동안구 관양동 ****번지 평촌샤르망오피스텔 ***호,,,,,196414.16043194,432416.101559202,동물관련영업,,000
안양시,아이러브펫,20150206,,4,말소,20220526.0,031-426-0062,0.0,14099.0,경기도 안양시 동안구 신기대로**번길 ** (호계동),경기도 안양시 동안구 호계동 ****-*번지 ,,,,,196185.37889583,431115.451275047,동물관련영업,,000
안양시,평촌동물병원,20180525,,4,말소,20220526.0,031-384-9505,0.0,14103.0,"경기도 안양시 동안구 평촌대로 ***, 평촌트윈마트 ***호 (평촌동)",경기도 안양시 동안구 평촌동 ***-*번지 평촌트윈마트 ***호,,,,,196377.88153844,431435.688645893,동물관련영업,,000
안양시,my애견,20110607,,4,말소,20220526.0,031-469-0077,,,,경기도 안양시 만안구 안양동 ***-***번지 ,,,,,192719.288733261,433404.762323921,동물관련영업,,000
